InstrumentID,Direction,OffsetFlag,LongPos,TradingDate,StrategyID,AccountID,ShortPos
603633.SSE,0,0,10600,2020-12-09,@hljk1alpha,hljk1alpha,0
603636.SSE,0,0,10900,2020-12-09,@hljk1alpha,hljk1alpha,0
603637.SSE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
603638.SSE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
603650.SSE,0,0,200,2020-12-09,@hljk1alpha,hljk1alpha,0
603657.SSE,0,0,4860,2020-12-09,@hljk1alpha,hljk1alpha,0
603659.SSE,0,0,1200,2020-12-09,@hljk1alpha,hljk1alpha,0
603661.SSE,0,0,100,2020-12-09,@hljk1alpha,hljk1alpha,0
603662.SSE,0,0,4000,2020-12-09,@hljk1alpha,hljk1alpha,0
603665.SSE,0,0,1900,2020-12-09,@hljk1alpha,hljk1alpha,0
603666.SSE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
603667.SSE,0,0,6770,2020-12-09,@hljk1alpha,hljk1alpha,0
603668.SSE,0,0,12400,2020-12-09,@hljk1alpha,hljk1alpha,0
603676.SSE,0,0,6100,2020-12-09,@hljk1alpha,hljk1alpha,0
603677.SSE,0,0,400,2020-12-09,@hljk1alpha,hljk1alpha,0
603678.SSE,0,0,1064,2020-12-09,@hljk1alpha,hljk1alpha,0
603680.SSE,0,0,10100,2020-12-09,@hljk1alpha,hljk1alpha,0
603681.SSE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
603682.SSE,0,0,9800,2020-12-09,@hljk1alpha,hljk1alpha,0
603683.SSE,0,0,7900,2020-12-09,@hljk1alpha,hljk1alpha,0
603686.SSE,0,0,6500,2020-12-09,@hljk1alpha,hljk1alpha,0
603687.SSE,0,0,10800,2020-12-09,@hljk1alpha,hljk1alpha,0
603688.SSE,0,0,5700,2020-12-09,@hljk1alpha,hljk1alpha,0
603689.SSE,0,0,4700,2020-12-09,@hljk1alpha,hljk1alpha,0
603690.SSE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
603693.SSE,0,0,6600,2020-12-09,@hljk1alpha,hljk1alpha,0
603697.SSE,0,0,3000,2020-12-09,@hljk1alpha,hljk1alpha,0
603698.SSE,0,0,10300,2020-12-09,@hljk1alpha,hljk1alpha,0
603699.SSE,0,0,3500,2020-12-09,@hljk1alpha,hljk1alpha,0
603700.SSE,0,0,4100,2020-12-09,@hljk1alpha,hljk1alpha,0
603701.SSE,0,0,6000,2020-12-09,@hljk1alpha,hljk1alpha,0
603703.SSE,0,0,9000,2020-12-09,@hljk1alpha,hljk1alpha,0
603707.SSE,0,0,3200,2020-12-09,@hljk1alpha,hljk1alpha,0
603709.SSE,0,0,3700,2020-12-09,@hljk1alpha,hljk1alpha,0
603711.SSE,0,0,3100,2020-12-09,@hljk1alpha,hljk1alpha,0
603712.SSE,0,0,3000,2020-12-09,@hljk1alpha,hljk1alpha,0
603713.SSE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
603717.SSE,0,0,4660,2020-12-09,@hljk1alpha,hljk1alpha,0
603718.SSE,0,0,8300,2020-12-09,@hljk1alpha,hljk1alpha,0
603721.SSE,0,0,7200,2020-12-09,@hljk1alpha,hljk1alpha,0
603725.SSE,0,0,10140,2020-12-09,@hljk1alpha,hljk1alpha,0
603726.SSE,0,0,8000,2020-12-09,@hljk1alpha,hljk1alpha,0
603727.SSE,0,0,6600,2020-12-09,@hljk1alpha,hljk1alpha,0
603728.SSE,0,0,7300,2020-12-09,@hljk1alpha,hljk1alpha,0
603729.SSE,0,0,2700,2020-12-09,@hljk1alpha,hljk1alpha,0
603730.SSE,0,0,2200,2020-12-09,@hljk1alpha,hljk1alpha,0
603733.SSE,0,0,4800,2020-12-09,@hljk1alpha,hljk1alpha,0
603739.SSE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
603755.SSE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
603757.SSE,0,0,2960,2020-12-09,@hljk1alpha,hljk1alpha,0
603767.SSE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
603768.SSE,0,0,7700,2020-12-09,@hljk1alpha,hljk1alpha,0
603773.SSE,0,0,2100,2020-12-09,@hljk1alpha,hljk1alpha,0
603777.SSE,0,0,4500,2020-12-09,@hljk1alpha,hljk1alpha,0
603778.SSE,0,0,23700,2020-12-09,@hljk1alpha,hljk1alpha,0
603786.SSE,0,0,700,2020-12-09,@hljk1alpha,hljk1alpha,0
603787.SSE,0,0,3300,2020-12-09,@hljk1alpha,hljk1alpha,0
603788.SSE,0,0,3900,2020-12-09,@hljk1alpha,hljk1alpha,0
603797.SSE,0,0,8300,2020-12-09,@hljk1alpha,hljk1alpha,0
603798.SSE,0,0,11100,2020-12-09,@hljk1alpha,hljk1alpha,0
603800.SSE,0,0,10800,2020-12-09,@hljk1alpha,hljk1alpha,0
603801.SSE,0,0,800,2020-12-09,@hljk1alpha,hljk1alpha,0
603803.SSE,0,0,9300,2020-12-09,@hljk1alpha,hljk1alpha,0
603806.SSE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
603808.SSE,0,0,4200,2020-12-09,@hljk1alpha,hljk1alpha,0
603809.SSE,0,0,5500,2020-12-09,@hljk1alpha,hljk1alpha,0
603810.SSE,0,0,4400,2020-12-09,@hljk1alpha,hljk1alpha,0
603811.SSE,0,0,4900,2020-12-09,@hljk1alpha,hljk1alpha,0
603813.SSE,0,0,6600,2020-12-09,@hljk1alpha,hljk1alpha,0
603815.SSE,0,0,7600,2020-12-09,@hljk1alpha,hljk1alpha,0
603816.SSE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
603817.SSE,0,0,6300,2020-12-09,@hljk1alpha,hljk1alpha,0
603818.SSE,0,0,4879,2020-12-09,@hljk1alpha,hljk1alpha,0
603822.SSE,0,0,4600,2020-12-09,@hljk1alpha,hljk1alpha,0
603826.SSE,0,0,2800,2020-12-09,@hljk1alpha,hljk1alpha,0
603829.SSE,0,0,1500,2020-12-09,@hljk1alpha,hljk1alpha,0
603838.SSE,0,0,12600,2020-12-09,@hljk1alpha,hljk1alpha,0
603843.SSE,0,0,27000,2020-12-09,@hljk1alpha,hljk1alpha,0
603848.SSE,0,0,6800,2020-12-09,@hljk1alpha,hljk1alpha,0
603856.SSE,0,0,8300,2020-12-09,@hljk1alpha,hljk1alpha,0
603858.SSE,0,0,4500,2020-12-09,@hljk1alpha,hljk1alpha,0
603859.SSE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
603860.SSE,0,0,4400,2020-12-09,@hljk1alpha,hljk1alpha,0
603866.SSE,0,0,1800,2020-12-09,@hljk1alpha,hljk1alpha,0
603868.SSE,0,0,2200,2020-12-09,@hljk1alpha,hljk1alpha,0
603869.SSE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
603871.SSE,0,0,4900,2020-12-09,@hljk1alpha,hljk1alpha,0
603876.SSE,0,0,3900,2020-12-09,@hljk1alpha,hljk1alpha,0
603883.SSE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
603886.SSE,0,0,6300,2020-12-09,@hljk1alpha,hljk1alpha,0
603888.SSE,0,0,3000,2020-12-09,@hljk1alpha,hljk1alpha,0
603889.SSE,0,0,22200,2020-12-09,@hljk1alpha,hljk1alpha,0
603895.SSE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
603898.SSE,0,0,5900,2020-12-09,@hljk1alpha,hljk1alpha,0
603900.SSE,0,0,12500,2020-12-09,@hljk1alpha,hljk1alpha,0
603901.SSE,0,0,11800,2020-12-09,@hljk1alpha,hljk1alpha,0
603903.SSE,0,0,4900,2020-12-09,@hljk1alpha,hljk1alpha,0
603906.SSE,0,0,4000,2020-12-09,@hljk1alpha,hljk1alpha,0
603908.SSE,0,0,700,2020-12-09,@hljk1alpha,hljk1alpha,0
603909.SSE,0,0,5100,2020-12-09,@hljk1alpha,hljk1alpha,0
603912.SSE,0,0,3300,2020-12-09,@hljk1alpha,hljk1alpha,0
603916.SSE,0,0,4400,2020-12-09,@hljk1alpha,hljk1alpha,0
603917.SSE,0,0,7000,2020-12-09,@hljk1alpha,hljk1alpha,0
603918.SSE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
603919.SSE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
603920.SSE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
603926.SSE,0,0,2300,2020-12-09,@hljk1alpha,hljk1alpha,0
603927.SSE,0,0,1399,2020-12-09,@hljk1alpha,hljk1alpha,0
603928.SSE,0,0,8900,2020-12-09,@hljk1alpha,hljk1alpha,0
603931.SSE,0,0,2300,2020-12-09,@hljk1alpha,hljk1alpha,0
603933.SSE,0,0,8900,2020-12-09,@hljk1alpha,hljk1alpha,0
603936.SSE,0,0,3800,2020-12-09,@hljk1alpha,hljk1alpha,0
603937.SSE,0,0,9200,2020-12-09,@hljk1alpha,hljk1alpha,0
603938.SSE,0,0,4400,2020-12-09,@hljk1alpha,hljk1alpha,0
603939.SSE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
603949.SSE,0,0,6600,2020-12-09,@hljk1alpha,hljk1alpha,0
603955.SSE,0,0,6900,2020-12-09,@hljk1alpha,hljk1alpha,0
603958.SSE,0,0,14700,2020-12-09,@hljk1alpha,hljk1alpha,0
603959.SSE,0,0,9700,2020-12-09,@hljk1alpha,hljk1alpha,0
603960.SSE,0,0,3300,2020-12-09,@hljk1alpha,hljk1alpha,0
603963.SSE,0,0,13300,2020-12-09,@hljk1alpha,hljk1alpha,0
603966.SSE,0,0,7900,2020-12-09,@hljk1alpha,hljk1alpha,0
603967.SSE,0,0,7800,2020-12-09,@hljk1alpha,hljk1alpha,0
603968.SSE,0,0,6500,2020-12-09,@hljk1alpha,hljk1alpha,0
603970.SSE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
603977.SSE,0,0,12900,2020-12-09,@hljk1alpha,hljk1alpha,0
603978.SSE,0,0,5700,2020-12-09,@hljk1alpha,hljk1alpha,0
603979.SSE,0,0,9900,2020-12-09,@hljk1alpha,hljk1alpha,0
603983.SSE,0,0,1900,2020-12-09,@hljk1alpha,hljk1alpha,0
603985.SSE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
603987.SSE,0,0,7600,2020-12-09,@hljk1alpha,hljk1alpha,0
603988.SSE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
603989.SSE,0,0,700,2020-12-09,@hljk1alpha,hljk1alpha,0
603990.SSE,0,0,1800,2020-12-09,@hljk1alpha,hljk1alpha,0
603991.SSE,0,0,3000,2020-12-09,@hljk1alpha,hljk1alpha,0
603992.SSE,0,0,6300,2020-12-09,@hljk1alpha,hljk1alpha,0
603995.SSE,0,0,4000,2020-12-09,@hljk1alpha,hljk1alpha,0
603997.SSE,0,0,13700,2020-12-09,@hljk1alpha,hljk1alpha,0
603998.SSE,0,0,8700,2020-12-09,@hljk1alpha,hljk1alpha,0
605003.SSE,0,0,3600,2020-12-09,@hljk1alpha,hljk1alpha,0
605006.SSE,0,0,12900,2020-12-09,@hljk1alpha,hljk1alpha,0
605008.SSE,0,0,4300,2020-12-09,@hljk1alpha,hljk1alpha,0
605018.SSE,0,0,3700,2020-12-09,@hljk1alpha,hljk1alpha,0
605058.SSE,0,0,3900,2020-12-09,@hljk1alpha,hljk1alpha,0
605068.SSE,0,0,1500,2020-12-09,@hljk1alpha,hljk1alpha,0
605099.SSE,0,0,3700,2020-12-09,@hljk1alpha,hljk1alpha,0
605100.SSE,0,0,2300,2020-12-09,@hljk1alpha,hljk1alpha,0
605108.SSE,0,0,500,2020-12-09,@hljk1alpha,hljk1alpha,0
605111.SSE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
605116.SSE,0,0,4310,2020-12-09,@hljk1alpha,hljk1alpha,0
605123.SSE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
605128.SSE,0,0,3800,2020-12-09,@hljk1alpha,hljk1alpha,0
605136.SSE,0,0,3400,2020-12-09,@hljk1alpha,hljk1alpha,0
605166.SSE,0,0,10300,2020-12-09,@hljk1alpha,hljk1alpha,0
605168.SSE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
605177.SSE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
605188.SSE,0,0,9400,2020-12-09,@hljk1alpha,hljk1alpha,0
605198.SSE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
605199.SSE,0,0,2100,2020-12-09,@hljk1alpha,hljk1alpha,0
605218.SSE,0,0,6900,2020-12-09,@hljk1alpha,hljk1alpha,0
605222.SSE,0,0,400,2020-12-09,@hljk1alpha,hljk1alpha,0
605258.SSE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
605266.SSE,0,0,400,2020-12-09,@hljk1alpha,hljk1alpha,0
605288.SSE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
605338.SSE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
605358.SSE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
605369.SSE,0,0,1800,2020-12-09,@hljk1alpha,hljk1alpha,0
605388.SSE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
